"r","g","lek_id","data_label","date","n_points","r_max_used","ref_median_nn"
48.1203818239762,0.978942179120872,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
48.3953554343989,0.975824787897186,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
48.6703290448216,0.97189855645954,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
48.9453026552443,0.968547635090159,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
49.220276265667,0.96532914595835,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
49.4952498760898,0.961712152372057,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
49.7702234865125,0.957912875566006,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
50.0451970969352,0.953368286587353,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
50.3201707073579,0.948691237344265,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
50.5951443177807,0.945103638453191,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
50.8701179282034,0.942778982994335,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
51.1450915386261,0.940781194693254,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
51.4200651490488,0.940743408413119,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
51.6950387594715,0.941226407595189,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
51.9700123698943,0.941595786165571,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
52.244985980317,0.94157315307338,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
52.5199595907397,0.941661040967546,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
52.7949332011624,0.94170895605102,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
53.0699068115851,0.941700134874233,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
